family,size,instance_index,method,projection_regime,projection_topology_family,instance_source,problem_seed,instance_manifest,comparison_family,comparison_mode,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_num_reads,sqa_fea,sqa_gap,sqa_schedule_id,sqa_schedule_kind,sqa_beta_scale,sqa_schedule_total_time,sqa_anneal_schedule,qubo_normalization_scale,normalization_regime,per_constraint_standardization,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projection_target,projection_target_lambda1_shape,projection_target_lambda2_shape,projected_equality_multiplier,projected_inequality_multiplier,projected_initializer_equality_multiplier,projected_initializer_inequality_multiplier,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_global_multiplier,up_lambda0,up_lambda1,up_lambda2
mdkp,10,16,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-140147.0,cplex_cache,min,1e-09,45,3.072,1000,0.383,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",30889.75270124165,per_constraint_standardized_rows_v1,True,512,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,10,16,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-140147.0,cplex_cache,min,1e-09,45,4.096,1000,0.379,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31170.63480712456,per_constraint_standardized_rows_v1,True,512,23,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,10,17,unbalanced,unbalanced,,seed_manifest,16617250269652659432,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109785.0,cplex_cache,min,1e-09,45,1.024,1000,0.105,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31206.21963363746,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,10,17,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,16617250269652659432,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109785.0,cplex_cache,min,1e-09,45,4.096,1000,0.099,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",28107.749363742012,per_constraint_standardized_rows_v1,True,512,25,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,10,17,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,16617250269652659432,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109785.0,cplex_cache,min,1e-09,45,2.048,1000,0.102,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26054.52360306206,per_constraint_standardized_rows_v1,True,512,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,10,17,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,16617250269652659432,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109785.0,cplex_cache,min,1e-09,45,1.024,1000,0.09,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26601.84192490982,per_constraint_standardized_rows_v1,True,512,24,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,10,18,unbalanced,unbalanced,,seed_manifest,11295838409826795695,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109265.0,cplex_cache,min,1e-09,45,3.072,1000,0.16,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31703.024226813803,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,10,18,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,11295838409826795695,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109265.0,cplex_cache,min,1e-09,45,7.168,1000,0.175,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",29142.940518677067,per_constraint_standardized_rows_v1,True,512,25,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,10,18,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,11295838409826795695,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109265.0,cplex_cache,min,1e-09,45,4.096,1000,0.166,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",28180.023527614874,per_constraint_standardized_rows_v1,True,512,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,10,18,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,11295838409826795695,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-109265.0,cplex_cache,min,1e-09,45,1.024,1000,0.163,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",28935.33207420435,per_constraint_standardized_rows_v1,True,512,24,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,10,19,unbalanced,unbalanced,,seed_manifest,9089771402909567798,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-150043.0,cplex_cache,min,1e-09,45,4.096,1000,0.152,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31491.35480459358,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,10,19,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,9089771402909567798,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-150043.0,cplex_cache,min,1e-09,45,2.048,1000,0.154,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26450.90561999882,per_constraint_standardized_rows_v1,True,512,25,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,10,19,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,9089771402909567798,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-150043.0,cplex_cache,min,1e-09,45,1.024,1000,0.149,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25426.817688115763,per_constraint_standardized_rows_v1,True,512,18,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,10,19,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,9089771402909567798,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,10,1024,-150043.0,cplex_cache,min,1e-09,45,9.216,1000,0.135,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26864.694604786062,per_constraint_standardized_rows_v1,True,512,24,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,0,unbalanced,unbalanced,,seed_manifest,16595241029920480655,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222345.0,cplex_cache,min,1e-09,105,0.0,1000,0.239,0.11367919224628392,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31338.884316628355,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,0,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,16595241029920480655,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222345.0,cplex_cache,min,1e-09,105,0.0,1000,0.249,0.012485101981155412,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25088.364921354652,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,0,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,16595241029920480655,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222345.0,cplex_cache,min,1e-09,105,0.0,1000,0.29,0.07517146776406036,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",22485.10578116194,per_constraint_standardized_rows_v1,True,16384,29,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,0,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,16595241029920480655,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222345.0,cplex_cache,min,1e-09,105,0.0,1000,0.276,0.012485101981155412,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25123.342115766056,per_constraint_standardized_rows_v1,True,16384,52,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,1,unbalanced,unbalanced,,seed_manifest,12301848513213091698,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-254746.0,cplex_cache,min,1e-09,105,32.768,1000,0.291,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",36104.66914487463,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,1,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,12301848513213091698,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-254746.0,cplex_cache,min,1e-09,105,0.0,1000,0.328,0.026041625776263417,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",27831.617462119088,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,1,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,12301848513213091698,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-254746.0,cplex_cache,min,1e-09,105,65.536,1000,0.339,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",23749.636711518302,per_constraint_standardized_rows_v1,True,16384,29,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,1,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,12301848513213091698,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-254746.0,cplex_cache,min,1e-09,105,32.768,1000,0.298,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26713.037673389917,per_constraint_standardized_rows_v1,True,16384,49,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,2,unbalanced,unbalanced,,seed_manifest,12368319862708376060,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-183803.0,cplex_cache,min,1e-09,105,0.0,1000,0.24,0.004760531656175362,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",34991.99105160765,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,2,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,12368319862708376060,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-183803.0,cplex_cache,min,1e-09,105,32.768,1000,0.28,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",29642.179090365305,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,2,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,12368319862708376060,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-183803.0,cplex_cache,min,1e-09,105,98.304,1000,0.286,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",27062.05061871974,per_constraint_standardized_rows_v1,True,16384,27,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,2,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,12368319862708376060,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-183803.0,cplex_cache,min,1e-09,105,32.768,1000,0.262,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",27760.250653301613,per_constraint_standardized_rows_v1,True,16384,52,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,3,unbalanced,unbalanced,,seed_manifest,1622390896538054037,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-218844.0,cplex_cache,min,1e-09,105,0.0,1000,0.251,0.03936137157061651,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",39817.50850397723,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,3,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,1622390896538054037,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-218844.0,cplex_cache,min,1e-09,105,0.0,1000,0.289,0.0002878762954433295,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",30117.12505155795,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,3,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,1622390896538054037,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-218844.0,cplex_cache,min,1e-09,105,0.0,1000,0.319,0.0002878762954433295,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",23200.638553593395,per_constraint_standardized_rows_v1,True,16384,29,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,3,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,1622390896538054037,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-218844.0,cplex_cache,min,1e-09,105,0.0,1000,0.279,0.00791888285719508,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",31950.98668803999,per_constraint_standardized_rows_v1,True,16384,52,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,4,unbalanced,unbalanced,,seed_manifest,3141828735726435032,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222487.0,cplex_cache,min,1e-09,105,32.768,1000,0.258,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35047.490507831164,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,4,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,3141828735726435032,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222487.0,cplex_cache,min,1e-09,105,0.0,1000,0.283,0.06249353894834305,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26365.96734347935,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,4,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,3141828735726435032,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222487.0,cplex_cache,min,1e-09,105,0.0,1000,0.344,0.0481241600632846,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",21977.63511855475,per_constraint_standardized_rows_v1,True,16384,29,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,4,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,3141828735726435032,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-222487.0,cplex_cache,min,1e-09,105,32.768,1000,0.317,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",25915.47548777161,per_constraint_standardized_rows_v1,True,16384,49,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,5,unbalanced,unbalanced,,seed_manifest,738295469343984525,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-200600.0,cplex_cache,min,1e-09,105,0.0,1000,0.197,0.01573778664007976,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",34541.48822900417,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,5,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,738295469343984525,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-200600.0,cplex_cache,min,1e-09,105,0.0,1000,0.234,0.03836490528414756,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26285.502267982978,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,5,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,738295469343984525,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-200600.0,cplex_cache,min,1e-09,105,0.0,1000,0.27,0.04318544366899302,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",20832.338844057285,per_constraint_standardized_rows_v1,True,16384,27,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,5,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,738295469343984525,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-200600.0,cplex_cache,min,1e-09,105,0.0,1000,0.246,0.020757726819541376,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",21767.796211033743,per_constraint_standardized_rows_v1,True,16384,52,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,6,unbalanced,unbalanced,,seed_manifest,10853754542448893012,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-213393.0,cplex_cache,min,1e-09,105,0.0,1000,0.166,0.10499407197049575,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",38832.79096945408,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,6,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,10853754542448893012,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-213393.0,cplex_cache,min,1e-09,105,0.0,1000,0.187,0.0606158590019354,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32040.928130515316,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,6,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,10853754542448893012,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-213393.0,cplex_cache,min,1e-09,105,65.536,1000,0.249,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",21107.36785163448,per_constraint_standardized_rows_v1,True,16384,27,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,6,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,10853754542448893012,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-213393.0,cplex_cache,min,1e-09,105,65.536,1000,0.214,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",29622.52055275753,per_constraint_standardized_rows_v1,True,16384,49,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,7,unbalanced,unbalanced,,seed_manifest,1069197316491978852,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-153271.0,cplex_cache,min,1e-09,105,0.0,1000,0.132,0.05310854630034383,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",32233.802106990897,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
mdkp,15,7,projected_pegasus_unb_pen,projected_topology,pegasus,seed_manifest,1069197316491978852,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-153271.0,cplex_cache,min,1e-09,105,0.0,1000,0.15,0.12940477976916703,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",27027.393428219817,per_constraint_standardized_rows_v1,True,16384,52,projected_pegasus,projected_pegasus,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09309059908302675,,0.09979939109982645,,,,,,,,,
mdkp,15,7,projected_chimera_unb_pen,projected_topology,chimera,seed_manifest,1069197316491978852,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-153271.0,cplex_cache,min,1e-09,105,65.536,1000,0.161,0.0,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",22845.455763119786,per_constraint_standardized_rows_v1,True,16384,29,projected_chimera,projected_chimera,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09141027741879015,,0.09979939109982645,,,,,,,,,
mdkp,15,7,projected_zephyr_unb_pen,projected_topology,zephyr,seed_manifest,1069197316491978852,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-153271.0,cplex_cache,min,1e-09,105,0.0,1000,0.136,0.022137260147059783,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",26193.700674193395,per_constraint_standardized_rows_v1,True,16384,52,projected_zephyr,projected_zephyr,q2,fixed,fixed_cli,1,True,raw_tuned_unbalanced_row,0.9996915415268468,0.00030845847315319214,0.0,0.09623519688008812,,0.09979939109982645,,,,,,,,,
mdkp,15,8,unbalanced,unbalanced,,seed_manifest,5044316095244231458,experiments/manifests/shared_eval_seed_manifest.csv,compare_up_projection,logical,15,32768,-155697.0,cplex_cache,min,1e-09,105,0.0,1000,0.24,0.026326775724644664,standard_t50,standard,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",35214.33348396449,per_constraint_standardized_rows_v1,True,,,,,,,,,,,,,,,,,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,,0.09976860713202618,3.0783967800270744e-05
