hardware_family,hardware_size,family,size,instance_index,method,instance_source,problem_seed,instance_manifest,projection_regime,projection_topology_family,num_variables,num_states,reference_optimum_objective,reference_optimum_source,reference_objective_sense,reference_match_tolerance,num_inequality_quadratic_terms,sqa_logical_cop,sqa_fea,sqa_gap,optimum_probability,cop,true_optimum_objective,best_feasible_objective,best_feasible_gap,objective_gap,num_feasible_reads,feasible_read_fraction,sqa_num_reads,sqa_num_sweeps,sqa_num_sweeps_per_beta,sqa_chain_strength_fraction,sqa_schedule_id,sqa_schedule_kind,sqa_schedule_anchor_size,sqa_beta_scale,sqa_total_schedule_time,sqa_anneal_schedule,mean_sqa_energy_gap,sqa_optimum_rate,physical_qubits,mean_chain_length,max_chain_length,mean_chain_break_fraction,broken_read_rate,effective_chain_strength,embedded_chain_to_problem_ratio,projected_sample_size,projected_num_quadratic_couplers,projection_method,projection_summary_method,projection_measure,projection_measure_lam,projection_penalty_template,projection_selection_mode,projection_selection_source,projection_candidate_rank,projected_standardize,projected_equality_multiplier,projected_inequality_multiplier,normalization_regime,per_constraint_standardization,qubo_normalization_scale,up_equality_multiplier,up_inequality_multiplier,up_lambda1_shape,up_lambda2_shape,up_lambda_gauge,up_lambda0,up_lambda1,up_lambda2
pegasus,16,mdkp,10,13,unbalanced,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-178716.0,cplex_cache,min,1e-09,45,0.0,0.058,0.009803263278050091,0.0,0.0,-178716.0,-176964.0,0.009803263278050091,0.009803263278050091,58,0.058,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3525487558376187,0.0,18,1.8,2,0.2882,0.974,0.2502477428546631,1.0009909714186525,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32431.54087823553,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,10,13,projected_full,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-178716.0,cplex_cache,min,1e-09,45,3.072,0.146,0.0,0.003,3.072,-178716.0,-178716.0,0.0,0.0,146,0.146,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.36018821627763586,0.003,18,1.8,2,0.18460000000000001,0.882,0.5945982545247325,2.2069424586227644,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,59525.083110326945,,,,,,,,
pegasus,16,mdkp,10,13,projected_up_support,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-178716.0,cplex_cache,min,1e-09,45,1.024,0.142,0.0,0.001,1.024,-178716.0,-178716.0,0.0,0.0,142,0.142,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3945279535490884,0.001,18,1.8,2,0.18380000000000002,0.881,0.5922445152493867,2.2075917375497154,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,59392.6799229261,,,,,,,,
pegasus,16,mdkp,10,13,projected_topology,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,10,1024,-178716.0,cplex_cache,min,1e-09,45,2.048,0.192,0.0,0.002,2.048,-178716.0,-178716.0,0.0,0.0,192,0.192,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3960005854260391,0.002,10,1.0,1,0.0,0.0,0.0,,512,25,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,46223.824428322034,,,,,,,,
zephyr,16,mdkp,10,13,unbalanced,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-178716.0,cplex_cache,min,1e-09,45,3.072,0.057,0.0,0.003,3.072,-178716.0,-178716.0,0.0,0.0,57,0.057,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.354032154515073,0.003,17,1.7,2,0.2676,0.967,0.2502477428546631,1.0009909714186525,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,32431.54087823553,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,10,13,projected_full,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-178716.0,cplex_cache,min,1e-09,45,1.024,0.142,0.0,0.001,1.024,-178716.0,-178716.0,0.0,0.0,142,0.142,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.375458395080526,0.001,18,1.8,2,0.188,0.879,0.5945982545247325,2.345246183779887,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,59525.083110326945,,,,,,,,
zephyr,16,mdkp,10,13,projected_up_support,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-178716.0,cplex_cache,min,1e-09,45,3.072,0.161,0.0,0.003,3.072,-178716.0,-178716.0,0.0,0.0,161,0.161,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.39358469296301196,0.003,16,1.6,2,0.1443,0.812,0.5922445152493867,2.2075917375497154,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,59392.6799229261,,,,,,,,
zephyr,16,mdkp,10,13,projected_topology,seed_manifest,18167693097691310426,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,10,1024,-178716.0,cplex_cache,min,1e-09,45,5.12,0.178,0.0,0.005,5.12,-178716.0,-178716.0,0.0,0.0,178,0.178,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.37796446738293715,0.005,10,1.0,1,0.0,0.0,0.0,,512,24,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,45799.704058061776,,,,,,,,
chimera,16,mdkp,10,14,unbalanced,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-89890.0,cplex_cache,min,1e-09,45,0.0,0.083,0.08765157414617866,0.0,0.0,-89890.0,-82011.0,0.08765157414617866,0.08765157414617866,83,0.083,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.552703907185087,0.0,34,3.4,4,0.6961,1.0,0.19047242001471426,0.9484213319504156,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28050.395335080444,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,10,14,projected_full,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-89890.0,cplex_cache,min,1e-09,45,2.048,0.101,0.0,0.002,2.048,-89890.0,-89890.0,0.0,0.0,101,0.101,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43720377711372216,0.002,35,3.5,4,0.5222,1.0,0.536463397717167,1.0456174946810068,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,48675.017945928295,,,,,,,,
chimera,16,mdkp,10,14,projected_up_support,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-89890.0,cplex_cache,min,1e-09,45,1.024,0.115,0.0,0.001,1.024,-89890.0,-89890.0,0.0,0.0,115,0.115,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.49178087227384204,0.001,35,3.5,4,0.5177,1.0,0.5340410632292043,0.6899452140750856,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,48593.915408957575,,,,,,,,
chimera,16,mdkp,10,14,projected_topology,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,10,1024,-89890.0,cplex_cache,min,1e-09,45,1.024,0.108,0.0,0.001,1.024,-89890.0,-89890.0,0.0,0.0,108,0.108,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4615816450558914,0.001,10,1.0,1,0.0,0.0,0.0,,512,18,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,36800.32563108005,,,,,,,,
pegasus,16,mdkp,10,14,unbalanced,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-89890.0,cplex_cache,min,1e-09,45,0.0,0.021,0.15596840582934698,0.0,0.0,-89890.0,-75870.0,0.15596840582934698,0.15596840582934698,21,0.021,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.44704639003226165,0.0,18,1.8,2,0.3324,0.989,0.19047242001471426,0.9453872933535209,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28050.395335080444,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,10,14,projected_full,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-89890.0,cplex_cache,min,1e-09,45,3.072,0.072,0.0,0.003,3.072,-89890.0,-89890.0,0.0,0.0,72,0.072,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3929974598583454,0.003,17,1.7,3,0.16940000000000002,0.866,0.536463397717167,1.0522407426040208,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,48675.017945928295,,,,,,,,
pegasus,16,mdkp,10,14,projected_up_support,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-89890.0,cplex_cache,min,1e-09,45,0.0,0.107,0.08765157414617866,0.0,0.0,-89890.0,-82011.0,0.08765157414617866,0.08765157414617866,107,0.107,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.48403146940757286,0.0,17,1.7,3,0.17290000000000003,0.873,0.5340410632292043,1.0723623788243288,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,48593.915408957575,,,,,,,,
pegasus,16,mdkp,10,14,projected_topology,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,10,1024,-89890.0,cplex_cache,min,1e-09,45,0.0,0.135,0.08765157414617866,0.0,0.0,-89890.0,-82011.0,0.08765157414617866,0.08765157414617866,135,0.135,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.46646353773954174,0.0,10,1.0,1,0.0,0.0,0.0,,512,25,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,39723.04650149872,,,,,,,,
zephyr,16,mdkp,10,14,unbalanced,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-89890.0,cplex_cache,min,1e-09,45,0.0,0.027,0.08765157414617866,0.0,0.0,-89890.0,-82011.0,0.08765157414617866,0.08765157414617866,27,0.027,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4374156891344565,0.0,17,1.7,2,0.27890000000000004,0.972,0.19047242001471426,1.642663480731376,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,28050.395335080444,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,10,14,projected_full,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-89890.0,cplex_cache,min,1e-09,45,3.072,0.061,0.0,0.003,3.072,-89890.0,-89890.0,0.0,0.0,61,0.061,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3979694672359113,0.003,18,1.8,2,0.20310000000000003,0.893,0.536463397717167,2.3500144893117514,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,48675.017945928295,,,,,,,,
zephyr,16,mdkp,10,14,projected_up_support,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-89890.0,cplex_cache,min,1e-09,45,2.048,0.064,0.0,0.002,2.048,-89890.0,-89890.0,0.0,0.0,64,0.064,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.457651191734342,0.002,16,1.6,2,0.1531,0.815,0.5340410632292043,2.136164252916817,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,48593.915408957575,,,,,,,,
zephyr,16,mdkp,10,14,projected_topology,seed_manifest,5447758634656802843,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,10,1024,-89890.0,cplex_cache,min,1e-09,45,3.072,0.126,0.0,0.003,3.072,-89890.0,-89890.0,0.0,0.0,126,0.126,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.45064717547196137,0.003,10,1.0,1,0.0,0.0,0.0,,512,24,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,40755.354827838906,,,,,,,,
chimera,16,mdkp,10,15,unbalanced,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-137603.0,cplex_cache,min,1e-09,45,1.024,0.063,0.0,0.001,1.024,-137603.0,-137603.0,0.0,0.0,63,0.063,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.47507096848317615,0.001,35,3.5,4,0.6850999999999999,1.0,0.24113612889382757,0.9062999082530471,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,31013.289272695743,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,10,15,projected_full,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-137603.0,cplex_cache,min,1e-09,45,1.024,0.092,0.0,0.001,1.024,-137603.0,-137603.0,0.0,0.0,92,0.092,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.42217987537556845,0.001,36,3.6,4,0.4616,0.998,0.6353603005644142,1.0298257269785451,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,56435.43173883713,,,,,,,,
chimera,16,mdkp,10,15,projected_up_support,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-137603.0,cplex_cache,min,1e-09,45,1.024,0.129,0.0,0.001,1.024,-137603.0,-137603.0,0.0,0.0,129,0.129,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.43808750564129917,0.001,35,3.5,4,0.4556,0.998,0.632525657097325,1.0298703789900987,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,56338.34818492511,,,,,,,,
chimera,16,mdkp,10,15,projected_topology,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,10,1024,-137603.0,cplex_cache,min,1e-09,45,4.096,0.1,0.0,0.004,4.096,-137603.0,-137603.0,0.0,0.0,100,0.1,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3635233243461262,0.004,10,1.0,1,0.0,0.0,0.0,,512,15,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,39069.60573915193,,,,,,,,
pegasus,16,mdkp,10,15,unbalanced,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-137603.0,cplex_cache,min,1e-09,45,0.0,0.033,0.09727258853368022,0.0,0.0,-137603.0,-124218.0,0.09727258853368022,0.09727258853368022,33,0.033,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.351232211947458,0.0,16,1.6,2,0.22640000000000005,0.941,0.24113612889382757,0.9645445155753103,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,31013.289272695743,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
pegasus,16,mdkp,10,15,projected_full,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-137603.0,cplex_cache,min,1e-09,45,1.024,0.132,0.0,0.001,1.024,-137603.0,-137603.0,0.0,0.0,132,0.132,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3881284851303673,0.001,17,1.7,3,0.148,0.837,0.6353603005644142,1.1509588086816231,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,56435.43173883713,,,,,,,,
pegasus,16,mdkp,10,15,projected_up_support,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-137603.0,cplex_cache,min,1e-09,45,5.12,0.099,0.0,0.005,5.12,-137603.0,-137603.0,0.0,0.0,99,0.099,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4130701137961154,0.005,16,1.6,2,0.12810000000000002,0.774,0.632525657097325,2.2624845729390186,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,56338.34818492511,,,,,,,,
pegasus,16,mdkp,10,15,projected_topology,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,pegasus,10,1024,-137603.0,cplex_cache,min,1e-09,45,1.024,0.114,0.0,0.001,1.024,-137603.0,-137603.0,0.0,0.0,114,0.114,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3998418537131547,0.001,10,1.0,1,0.0,0.0,0.0,,512,25,projected_pegasus,projected_pegasus,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.063160534953693,per_constraint_standardized_rows_v1,True,44526.42384382847,,,,,,,,
zephyr,16,mdkp,10,15,unbalanced,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-137603.0,cplex_cache,min,1e-09,45,2.048,0.051,0.0,0.002,2.048,-137603.0,-137603.0,0.0,0.0,51,0.051,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4017805984337151,0.002,17,1.7,2,0.2602,0.966,0.24113612889382757,1.4148773921427096,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,31013.289272695743,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
zephyr,16,mdkp,10,15,projected_full,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-137603.0,cplex_cache,min,1e-09,45,0.0,0.076,0.035907647362339486,0.0,0.0,-137603.0,-132662.0,0.035907647362339486,0.035907647362339486,76,0.076,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4592008971652623,0.0,17,1.7,2,0.1501,0.803,0.6353603005644142,2.2620536364739854,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,56435.43173883713,,,,,,,,
zephyr,16,mdkp,10,15,projected_up_support,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-137603.0,cplex_cache,min,1e-09,45,1.024,0.08,0.0,0.001,1.024,-137603.0,-137603.0,0.0,0.0,80,0.08,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.4204546775869712,0.001,17,1.7,2,0.14980000000000002,0.825,0.632525657097325,2.2624845729390186,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,56338.34818492511,,,,,,,,
zephyr,16,mdkp,10,15,projected_topology,seed_manifest,2405777205551847016,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,zephyr,10,1024,-137603.0,cplex_cache,min,1e-09,45,0.0,0.11,0.035907647362339486,0.0,0.0,-137603.0,-132662.0,0.035907647362339486,0.035907647362339486,110,0.11,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.37679107154772656,0.0,10,1.0,1,0.0,0.0,0.0,,512,21,projected_zephyr,projected_zephyr,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06595109991465173,per_constraint_standardized_rows_v1,True,41608.471808761395,,,,,,,,
chimera,16,mdkp,10,16,unbalanced,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-140147.0,cplex_cache,min,1e-09,45,1.024,0.235,0.0,0.001,1.024,-140147.0,-140147.0,0.0,0.0,235,0.235,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.41050271075553035,0.001,37,3.7,5,0.7173,1.0,0.2299213391692137,0.9910942580285256,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,34531.51809374215,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
chimera,16,mdkp,10,16,projected_full,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,projected_full,,10,1024,-140147.0,cplex_cache,min,1e-09,45,0.0,0.294,0.011395177920326514,0.0,0.0,-140147.0,-138550.0,0.011395177920326514,0.011395177920326514,294,0.294,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.398148804785102,0.0,34,3.4,4,0.4055,1.0,0.713085339533311,1.0591788201434382,512,45,projected_full,projected_full,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.13059191396582762,per_constraint_standardized_rows_v1,True,56657.342353639004,,,,,,,,
chimera,16,mdkp,10,16,projected_up_support,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,projected_up_support,,10,1024,-140147.0,cplex_cache,min,1e-09,45,2.048,0.328,0.0,0.002,2.048,-140147.0,-140147.0,0.0,0.0,328,0.328,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3792805663809099,0.002,34,3.4,4,0.40140000000000003,0.994,0.7107037082223038,1.050373063216336,512,45,projected_up_support,projected_up_support,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.1297856319118529,per_constraint_standardized_rows_v1,True,56496.22819585455,,,,,,,,
chimera,16,mdkp,10,16,projected_topology,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,projected_topology,chimera,10,1024,-140147.0,cplex_cache,min,1e-09,45,2.048,0.281,0.0,0.002,2.048,-140147.0,-140147.0,0.0,0.0,281,0.281,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.34889621616672095,0.002,10,1.0,1,0.0,0.0,0.0,,512,18,projected_chimera,projected_chimera,q2,0.01,heaviside,fixed,fixed_cli,1,True,0.0,0.06205693719508509,per_constraint_standardized_rows_v1,True,41732.9395320857,,,,,,,,
pegasus,16,mdkp,10,16,unbalanced,seed_manifest,17787697344247602505,experiments/manifests/shared_eval_seed_manifest.csv,unbalanced,,10,1024,-140147.0,cplex_cache,min,1e-09,45,1.024,0.095,0.0,0.001,1.024,-140147.0,-140147.0,0.0,0.0,95,0.095,1000,1000,1,1.0,standard_t50,standard,,1.0,50.0,"[[0.0,0.0],[50.0,1.0]]",0.3512498342905363,0.001,19,1.9,3,0.33329999999999993,0.994,0.2299213391692137,1.5684867111613015,,,,,,,,,,,,,,per_constraint_standardized_rows_v1,True,34531.51809374215,,0.09979939109982645,0.9996915415268468,0.00030845847315319214,sum_to_one,,0.09976860713202618,3.0783967800270744e-05
